age,workclass,education-num,marital-status,occupation,relationship,race,capital-gain,capital-loss,hours-per-week,native-country,sex,Probability
59,1,10,0,1,0,1,0,0,20,1,0,0
26,1,9,1,2,1,1,0,0,58,1,1,1
64,1,14,0,4,0,1,0,0,8,1,0,0
20,1,9,0,1,0,1,0,0,40,1,0,0
31,1,9,0,2,0,1,0,0,40,1,0,1
38,1,13,1,3,1,1,0,1977,40,1,1,1
44,1,10,0,1,0,1,0,0,40,1,0,1
42,0,11,1,2,1,0,0,0,40,1,0,1
23,1,13,0,4,0,1,0,0,40,1,0,1
31,1,14,1,4,1,1,0,0,90,1,1,1
35,0,7,1,2,1,1,0,0,40,1,0,1
30,0,10,0,2,0,1,0,0,35,1,0,1
35,1,9,0,2,0,1,0,0,20,1,0,1
30,1,9,0,1,0,1,0,0,38,1,0,0
18,1,7,0,0,0,1,0,0,20,1,0,0
63,1,9,1,1,1,0,0,0,40,1,0,1
40,0,9,0,2,0,1,0,0,50,1,0,1
50,0,14,1,4,1,1,0,0,60,1,1,1
49,1,14,1,2,1,1,0,0,45,1,0,1
53,0,6,1,1,1,1,0,0,40,1,0,1
34,1,9,0,1,0,1,0,0,40,1,0,0
54,1,9,0,2,0,1,0,0,56,1,1,1
40,1,10,1,1,1,1,0,0,40,1,1,1
22,1,13,1,2,0,1,0,0,40,1,0,0
28,1,13,0,1,0,1,0,0,35,0,0,1
24,1,9,0,2,0,1,0,0,40,0,0,1
37,1,2,1,0,0,1,0,0,48,0,0,0
62,1,9,1,2,0,1,0,0,16,1,0,0
51,1,11,0,4,0,0,0,0,40,1,0,0
65,1,10,0,1,0,1,2346,0,40,1,0,0
25,1,9,0,1,0,1,0,0,8,1,0,0
40,0,10,0,4,0,1,0,0,90,1,1,1
42,1,9,1,0,0,0,0,0,35,1,0,0
54,1,12,1,2,1,1,27828,0,40,0,0,1
23,1,13,0,4,0,0,0,0,60,1,0,0
28,1,9,0,0,0,1,0,0,46,1,0,0
42,1,7,0,2,0,1,0,0,40,1,0,1
30,1,9,1,4,0,1,0,0,40,1,0,1
33,0,9,1,2,1,1,0,0,45,1,0,1
33,1,9,0,3,0,1,0,0,40,1,0,0
39,1,9,0,1,0,1,2977,0,40,1,0,1
27,1,7,1,0,1,1,0,0,40,1,0,1
62,1,3,1,1,1,0,0,0,40,0,0,1
17,0,6,0,2,0,1,0,0,30,1,0,1
58,1,10,0,1,0,0,0,0,55,1,1,0
69,0,14,1,4,0,1,6514,0,40,1,1,1
34,1,13,1,4,1,1,0,0,42,1,1,1
34,1,13,0,2,0,1,0,2824,50,1,1,1
20,1,9,0,0,0,1,0,0,35,1,0,1
64,0,10,1,1,0,1,0,0,40,0,1,0
41,1,9,1,1,0,1,0,0,40,1,1,0
40,1,4,1,2,0,1,0,0,40,0,0,1
53,0,14,1,1,1,1,0,0,38,1,1,1
44,1,16,0,4,0,1,0,0,45,1,0,1
37,1,3,0,1,0,1,0,0,40,0,0,0
46,1,13,1,3,1,1,0,0,60,1,1,1
17,1,15,0,1,0,1,0,0,20,1,0,1
35,1,9,0,1,0,1,0,0,40,1,0,1
36,0,12,0,2,0,1,0,0,40,1,0,0
49,0,9,1,0,1,1,0,0,40,1,1,1
48,1,15,0,4,0,1,0,0,25,1,0,0
26,1,13,0,2,0,1,0,0,40,1,0,1
26,1,12,0,1,0,1,0,0,8,1,0,0
35,0,9,1,2,1,1,0,0,40,1,0,1
29,1,5,0,1,0,1,0,0,40,1,0,1
54,1,10,1,2,1,1,7298,0,50,1,1,1
36,0,10,0,1,0,0,0,0,40,1,0,1
25,1,13,1,4,1,1,0,0,40,1,0,1
18,0,6,0,0,0,1,0,0,25,1,0,1
21,1,10,0,2,0,0,0,0,20,1,0,0
22,1,9,1,0,0,0,0,0,40,1,0,1
52,1,9,1,2,1,1,0,0,45,0,1,1
36,0,10,1,0,0,1,0,0,40,1,0,0
25,1,13,1,4,0,1,0,1726,60,1,0,0
49,0,16,0,4,0,1,99999,0,70,1,1,1
42,0,10,1,2,1,1,0,0,50,1,1,1
37,1,11,1,2,1,1,0,0,54,1,0,1
39,1,12,0,2,0,1,0,0,40,1,0,1
32,1,10,0,4,0,1,0,0,40,1,0,1
53,1,9,1,4,1,1,0,0,40,1,0,1
52,1,10,1,4,0,1,0,0,40,1,0,1
51,1,10,1,2,0,1,0,0,40,1,1,0
62,0,11,0,1,0,0,0,0,40,1,0,0
38,1,3,1,1,1,1,0,0,40,0,0,1
23,1,13,0,3,0,1,0,0,40,1,0,1
39,1,9,1,1,1,1,0,2051,40,1,0,1
37,0,10,0,1,0,1,0,0,40,1,0,1
41,1,10,1,1,1,1,0,0,40,1,0,1
47,0,13,1,2,1,1,0,0,20,1,1,1
25,1,10,1,4,0,0,0,0,40,1,1,0
35,1,12,1,0,1,1,0,0,50,1,0,0
47,1,9,1,2,1,1,0,1977,45,1,1,1
30,1,9,0,0,0,1,0,0,40,0,0,1
29,1,11,1,3,1,1,0,2051,40,1,0,1
36,1,11,1,4,0,1,0,0,50,1,1,0
42,1,13,0,4,0,1,0,0,40,1,0,1
51,1,9,1,2,1,0,0,0,40,1,0,1
34,1,9,0,1,0,1,0,0,40,1,0,1
44,0,9,0,2,0,1,0,0,60,0,0,1
27,1,13,0,1,0,1,0,0,41,1,0,1
39,1,9,0,0,0,0,0,0,40,1,0,1
46,1,9,0,2,0,1,0,1741,40,1,0,1
32,0,9,0,1,0,1,0,1590,62,1,0,1
31,1,13,0,2,0,0,0,0,50,1,0,0
23,1,7,0,3,0,1,0,0,35,1,0,1
47,1,14,1,4,1,1,15024,0,55,1,1,1
66,1,13,1,4,1,1,0,0,99,1,0,1
26,1,9,0,1,0,0,0,0,40,1,0,1
52,1,9,0,0,1,1,0,0,40,1,1,1
53,0,7,0,4,0,1,0,0,30,1,0,0
48,0,13,1,4,1,0,0,0,40,0,0,1
37,1,12,0,4,0,1,0,0,50,1,0,1
17,1,7,0,0,0,1,0,0,5,1,0,0
50,1,11,1,2,1,1,0,0,40,1,1,1
17,0,7,0,1,0,1,0,1602,40,1,0,0
39,1,10,0,0,0,0,0,0,40,1,0,1
28,0,6,0,3,0,0,0,0,40,1,0,0
38,1,12,0,2,0,1,0,0,40,1,0,1
53,1,9,1,2,1,1,0,1902,40,1,1,1
28,0,13,0,4,0,1,0,0,40,1,0,1
42,1,10,1,4,1,1,15024,0,32,1,1,1
40,1,5,0,2,0,1,0,0,45,1,0,1
19,1,10,0,1,0,1,0,0,40,1,0,1
32,0,13,1,3,1,1,0,0,40,1,1,1
23,0,13,0,1,0,1,0,0,40,1,0,1
21,1,13,0,2,0,0,2174,0,40,0,0,1
41,1,9,1,2,1,0,0,0,40,0,0,1
42,1,13,1,4,1,1,7688,0,40,1,1,1
18,1,8,0,2,0,1,594,0,14,1,0,1
29,0,13,1,4,1,1,99999,1848,60,0,1,1
36,1,9,1,2,1,1,0,0,50,1,0,1
34,1,6,1,2,1,1,0,0,40,1,0,1
34,1,9,0,2,0,1,0,0,44,1,0,1
21,0,15,1,4,1,1,15024,0,50,1,1,1
47,0,15,1,4,1,1,0,0,80,1,1,1
67,0,9,0,0,0,1,0,0,40,1,0,1
53,1,9,1,2,0,1,7298,0,40,1,1,1
53,0,9,1,4,1,1,0,0,40,1,1,1
45,1,16,0,4,0,1,0,0,45,1,1,1
22,1,6,0,0,0,1,0,0,35,1,0,0
25,1,13,1,1,1,1,0,0,43,1,0,1
61,1,11,0,0,0,1,0,0,40,1,0,0
31,0,10,0,1,1,0,0,0,40,1,0,0
47,0,9,1,4,1,1,0,0,38,0,0,1
31,1,2,1,4,1,1,0,0,45,1,0,1
17,1,5,0,2,0,0,0,0,32,1,0,0
38,0,10,1,2,1,1,0,0,50,1,1,1
42,1,10,0,4,1,0,0,0,40,1,0,0
78,1,3,1,2,1,0,0,0,36,1,0,1
54,1,13,0,4,1,1,0,0,40,1,1,1
26,0,13,0,1,0,0,0,0,50,1,0,0
30,1,9,1,4,1,1,0,0,35,1,1,1
46,1,13,1,2,1,1,0,0,38,1,1,1
26,1,13,0,4,0,0,0,0,45,1,0,0
30,1,13,0,2,0,1,0,0,35,1,0,0
66,0,16,1,4,1,0,20051,0,35,1,1,1
23,1,9,0,2,0,0,2597,0,40,1,0,1
25,1,10,0,3,1,1,0,0,40,1,0,1
32,0,13,1,2,1,1,0,0,40,1,0,1
25,0,9,1,2,1,1,0,0,38,1,0,1
51,1,7,1,1,1,1,0,0,40,1,0,1
24,0,13,0,4,0,1,0,0,40,1,0,1
22,1,10,0,3,0,1,0,0,40,1,0,0
35,1,9,0,4,0,1,0,0,40,1,0,0
37,0,7,0,0,1,0,0,0,20,1,0,0
26,1,7,0,0,0,1,0,0,40,1,0,1
41,1,13,0,4,0,1,0,0,40,1,1,1
19,1,10,0,2,0,1,0,0,35,1,0,0
51,1,15,1,2,1,1,0,0,50,1,1,1
27,1,3,1,4,1,1,0,0,40,0,0,1
33,1,13,1,4,1,0,0,0,40,1,1,1
19,1,9,0,2,0,1,0,0,8,1,0,0
41,1,13,1,4,1,1,0,0,45,1,1,1
29,0,14,1,4,1,1,0,0,40,1,1,1
47,1,9,1,1,1,0,0,0,40,1,0,1
25,1,10,0,4,1,1,0,0,40,1,0,1
21,0,14,0,1,0,1,0,0,36,1,0,1
58,0,10,0,3,0,1,14344,0,50,1,1,1
48,1,9,0,0,0,1,0,0,31,1,0,0
46,0,9,1,4,1,1,0,0,60,1,1,1
35,1,9,1,2,1,1,0,0,50,1,0,1
25,0,13,1,4,1,1,0,0,40,1,1,1
50,1,6,1,2,0,1,0,0,24,1,0,1
61,1,10,1,1,1,1,0,0,40,1,0,1
45,0,13,0,4,0,1,0,0,40,1,0,0
39,0,14,1,4,0,1,0,1977,45,1,1,1
33,0,9,0,2,1,1,0,0,40,1,0,1
46,1,10,1,0,0,1,0,1977,30,0,0,0
50,1,9,1,2,1,1,0,0,48,1,1,1
25,1,7,0,4,0,1,0,0,40,1,0,0
44,1,10,0,0,0,1,0,0,40,1,0,0
26,1,9,1,2,1,1,0,0,40,1,1,1
31,0,14,0,4,0,1,0,0,50,1,1,0
56,1,9,1,2,0,1,0,0,15,1,0,0
49,0,4,1,2,1,1,0,0,40,1,0,1
49,1,8,1,2,1,1,0,0,40,1,1,1
46,1,9,0,1,0,1,0,0,43,1,0,0
23,1,10,1,2,0,0,0,0,40,1,0,1
25,1,13,0,4,0,1,0,0,30,1,0,0
40,1,12,0,4,1,1,0,0,40,1,1,0
32,0,14,0,4,0,1,0,0,10,1,0,1
44,1,13,1,2,0,1,0,0,55,1,0,1
48,1,9,0,1,0,1,0,0,30,1,0,0
17,1,6,0,2,0,1,0,0,12,1,0,0
50,1,12,1,4,0,1,0,1887,36,1,1,0
61,1,9,1,1,0,1,15024,0,34,1,1,0
22,0,9,0,0,0,0,0,0,40,1,0,1
17,1,7,0,0,0,1,0,0,17,1,0,1
49,0,15,1,4,1,1,0,0,60,1,1,1
26,1,9,1,0,1,1,0,0,40,1,0,1
19,0,10,0,4,0,1,0,0,10,1,0,1
17,1,9,0,0,0,1,0,0,16,1,0,0
38,1,9,1,0,1,1,0,0,60,1,0,1
38,0,11,0,3,0,0,0,0,40,1,0,1
51,1,9,1,2,1,1,7298,0,50,1,1,1
48,1,9,1,2,1,1,0,0,42,1,1,1
63,1,14,1,4,1,1,0,0,50,1,1,1
19,1,9,0,1,0,1,0,0,40,1,0,0
73,1,10,1,1,0,1,20051,0,36,1,1,0
51,1,9,0,4,0,1,0,0,99,1,0,0
54,1,10,1,4,1,1,0,0,40,1,1,1
41,1,9,1,2,1,1,0,1848,40,1,1,1
26,0,13,1,4,1,1,4386,0,50,1,1,1
42,0,4,1,2,1,0,0,0,40,1,0,1
38,1,10,1,2,0,1,7688,0,40,1,1,1
37,1,13,1,4,1,1,0,0,50,1,1,1
35,0,9,1,2,1,1,0,1485,40,1,1,1
51,0,10,1,2,1,1,0,0,40,1,0,1
23,1,11,0,1,0,1,0,0,40,1,0,0
27,0,13,0,4,0,1,0,0,40,1,0,0
37,0,9,1,1,1,1,0,0,42,1,1,1
29,1,9,1,1,1,1,0,0,45,1,0,1
33,1,2,1,2,0,1,0,2603,32,0,0,1
60,1,9,0,1,0,1,4650,0,40,1,0,1
22,1,13,0,1,0,1,0,0,20,1,0,1
37,0,11,0,0,0,0,0,0,37,1,0,0
35,1,7,0,0,0,1,0,0,20,1,0,1
45,1,11,0,1,0,1,0,0,40,1,0,0
30,1,9,1,1,1,0,0,0,40,0,1,1
43,0,10,1,4,1,1,0,0,70,1,1,1
32,0,14,0,1,0,1,0,0,38,1,0,0
35,1,9,1,2,1,1,0,0,42,1,0,1
32,1,11,0,0,0,0,0,0,40,1,0,0
40,1,11,1,2,1,0,0,0,40,1,1,1
40,0,14,0,4,0,1,1506,0,40,1,0,0
42,0,13,1,2,1,1,0,0,60,1,1,1
21,0,10,0,2,0,1,0,0,35,1,0,0
21,1,10,0,2,0,1,0,0,20,1,0,0
26,1,13,0,4,0,1,0,0,40,1,0,0
36,0,9,1,4,1,1,0,0,60,1,1,1
29,1,13,1,2,0,1,0,0,40,1,0,1
47,1,13,1,4,1,1,0,0,57,1,1,1
51,1,12,0,3,0,1,0,0,30,1,0,1
67,1,10,0,2,0,1,0,0,25,0,0,0
49,1,9,1,1,1,1,0,0,25,1,0,1
58,1,11,1,2,1,1,0,1887,48,1,1,1
21,1,4,0,1,0,1,0,0,40,1,0,0
36,1,9,1,2,1,0,0,0,35,1,0,1
19,1,10,0,3,1,0,0,0,40,0,0,1
29,0,10,1,2,1,1,0,0,35,1,0,1
43,1,13,1,1,1,1,0,1887,40,1,1,1
60,0,5,0,2,0,0,2597,0,40,1,0,1
21,1,10,0,2,0,1,0,0,40,1,0,1
22,1,9,0,2,0,1,0,0,40,1,0,0
33,1,13,1,4,1,1,0,0,65,1,1,1
36,1,13,0,2,0,0,0,0,50,0,0,0
37,1,13,0,2,0,1,0,0,46,1,0,1
35,1,12,0,1,0,1,0,0,40,1,0,0
17,1,6,0,0,0,1,0,0,30,1,0,1
37,1,9,0,2,1,1,0,0,60,1,1,1
28,1,10,1,2,1,1,0,0,40,1,1,1
42,1,10,0,1,0,1,0,0,40,1,0,0
57,0,9,1,2,0,1,5178,0,60,0,1,1
26,1,10,0,1,0,1,0,0,65,1,0,0
45,0,7,1,0,0,0,0,0,50,1,0,1
32,1,13,1,2,1,1,0,0,44,1,1,1
63,1,10,0,1,0,1,0,0,43,1,0,0
22,1,10,0,4,0,0,0,0,20,1,0,0
36,1,10,1,4,1,1,0,0,55,1,1,1
45,0,9,1,4,0,1,0,0,40,1,0,0
34,0,15,1,4,1,1,0,0,55,1,1,1
27,0,13,0,4,0,1,0,0,60,1,0,1
81,0,9,1,1,1,1,0,0,56,1,1,1
46,1,4,0,0,0,1,0,0,52,1,0,1
28,1,10,0,1,0,1,0,0,40,1,0,0
45,1,9,0,0,0,1,0,0,40,1,0,1
22,1,13,0,1,0,0,0,0,40,0,0,0
32,0,6,1,4,1,1,0,0,45,1,0,1
30,0,8,1,1,0,1,0,0,40,1,0,0
59,1,6,1,2,1,1,0,0,40,0,0,1
58,0,16,0,4,0,1,0,0,43,1,1,0
45,1,10,0,0,0,1,0,0,30,1,0,1
76,0,9,0,2,0,1,0,0,40,1,0,1
38,1,9,0,1,0,1,7298,0,40,1,0,0
32,1,14,0,2,0,0,0,0,40,1,0,1
38,0,9,0,1,0,1,0,0,50,1,0,1
30,1,12,0,4,0,0,0,0,36,0,0,0
53,0,15,1,4,1,1,0,0,40,0,1,1
27,0,13,0,4,0,1,0,0,30,1,0,1
44,0,12,1,1,1,1,0,0,30,1,0,1
35,1,10,1,2,1,0,0,0,50,1,1,1
36,1,2,0,0,0,0,0,0,40,0,0,0
51,1,10,1,4,0,1,0,0,10,1,1,0
42,0,9,1,2,1,1,0,0,40,1,0,1
40,0,13,0,4,1,1,7298,0,50,1,1,1
45,1,9,1,0,1,1,0,0,40,1,0,1
55,1,5,0,2,0,1,0,0,37,1,1,0
36,1,4,1,3,1,1,0,0,40,1,0,1
57,0,9,0,2,1,1,0,0,40,1,1,1
27,1,9,0,3,0,1,0,0,45,1,0,0
62,1,14,0,0,0,1,4650,0,40,1,0,1
29,1,13,1,2,1,1,0,0,55,1,0,1
38,0,13,0,2,0,0,0,0,40,1,0,1
29,1,9,1,2,1,1,0,0,50,1,0,1
32,0,14,0,4,0,1,4865,0,40,1,0,0
34,1,13,0,4,0,1,0,1741,40,1,0,1
25,1,12,1,4,0,1,0,0,55,1,0,1
34,0,14,0,4,0,1,0,0,35,1,0,1
37,0,10,1,4,1,1,0,0,40,1,0,1
37,1,9,1,2,1,1,0,0,45,1,0,1
18,1,9,0,0,0,1,0,0,25,1,0,1
24,1,11,0,2,0,1,0,0,40,1,0,1
17,1,8,0,0,0,1,0,0,30,1,0,0
35,1,13,0,2,0,1,0,0,40,1,0,0
31,1,11,0,3,1,0,0,0,32,1,0,0
29,1,12,0,2,0,1,0,0,60,1,0,1
49,0,9,1,2,1,1,0,0,40,1,0,1
35,0,9,1,1,1,1,0,0,40,1,0,1
55,0,9,1,2,1,1,0,0,50,1,0,1
37,1,3,1,1,1,1,0,0,45,0,0,1
33,0,10,0,1,0,0,0,0,18,1,0,0
49,1,13,1,2,1,1,0,0,45,1,1,1
24,1,9,1,0,1,1,0,0,45,1,0,1
39,1,14,0,4,0,1,0,0,40,1,0,1
42,0,9,1,1,1,1,0,0,40,0,0,1
30,0,14,1,4,0,1,0,0,50,1,1,0
30,1,10,0,4,0,1,0,0,40,1,0,1
48,0,9,1,1,1,1,0,0,40,1,1,1
57,0,9,1,2,1,1,0,0,10,1,0,1
56,1,6,0,0,0,0,0,0,45,1,0,0
28,1,10,0,3,0,1,0,0,70,0,0,1
43,1,13,1,2,1,1,0,0,24,1,1,1
46,1,9,1,2,1,1,0,0,60,1,0,1
60,1,13,0,4,1,1,15024,0,45,1,1,1
50,0,14,0,4,0,1,0,0,65,1,0,0
37,1,15,1,4,1,1,0,0,50,1,1,1
41,1,9,1,0,0,0,0,0,40,1,0,0
38,1,10,1,4,0,1,0,0,38,1,1,0
19,1,10,0,0,0,1,0,0,40,1,0,0
59,1,10,1,4,1,1,0,0,50,1,1,1
72,1,14,0,4,0,1,2329,0,60,1,0,1
26,0,10,0,1,0,1,0,0,33,1,0,0
29,1,11,0,2,0,1,0,0,40,1,0,1
35,1,13,1,4,1,1,0,0,60,1,0,1
24,1,10,1,1,1,1,0,0,15,1,0,1
22,0,9,0,2,0,1,0,0,40,1,0,0
24,1,9,0,4,0,1,0,0,40,1,0,1
42,1,15,1,4,1,1,7298,0,45,1,1,1
40,0,14,0,4,0,1,0,0,20,1,0,0
61,1,9,0,1,0,0,0,0,40,0,0,0
58,0,13,0,1,0,1,0,0,72,1,0,1
39,0,10,0,4,1,1,0,0,40,1,0,1
25,0,10,0,4,0,1,0,0,50,1,0,0
50,1,9,0,0,0,1,0,0,38,1,0,1
34,1,11,1,2,1,1,7688,0,40,1,1,1
45,1,13,1,4,1,1,0,0,45,1,1,1
28,1,10,0,0,0,0,0,0,40,1,0,1
27,1,10,1,1,0,1,0,0,60,1,0,0
41,0,9,0,0,0,1,0,0,40,1,0,0
18,0,9,0,2,0,0,0,0,30,1,0,0
44,1,13,1,3,1,1,0,0,40,1,1,1
47,1,11,1,4,0,1,0,0,45,1,1,0
36,0,9,1,4,1,1,0,0,40,1,0,1
66,1,1,0,0,1,1,0,0,40,0,0,0
33,1,9,0,1,0,1,0,0,45,1,0,0
39,0,9,0,0,0,1,0,0,40,1,1,1
30,1,9,0,2,0,1,0,0,40,1,0,1
37,0,9,1,2,1,1,0,0,40,1,1,1
62,0,9,0,2,0,1,0,0,32,1,0,0
21,1,10,0,1,0,1,0,0,45,1,0,0
50,0,14,1,4,1,1,7298,0,50,1,1,1
30,1,13,1,4,1,1,3103,0,60,1,1,1
43,1,9,1,4,1,1,0,0,40,1,1,1
19,1,10,0,0,0,1,0,0,40,1,0,0
38,1,11,0,2,0,1,0,0,50,0,0,1
50,1,4,0,2,1,1,0,1579,65,0,0,1
45,1,10,0,1,0,1,0,0,40,1,1,1
58,0,14,1,2,1,1,0,0,50,1,1,1
17,1,10,0,0,0,1,0,0,15,1,0,1
56,1,4,1,4,1,1,0,0,40,1,1,1
25,1,10,1,1,0,0,3103,0,40,1,1,0
47,0,14,1,1,0,0,0,0,42,0,0,0
23,1,9,1,2,1,1,0,0,45,1,0,1
51,0,9,1,0,0,1,0,0,20,1,0,0
19,1,10,0,2,0,1,0,0,25,1,0,0
33,0,9,1,2,1,1,0,0,40,1,0,1
32,1,9,0,1,0,1,0,0,80,1,0,0
52,1,9,0,0,0,1,0,0,40,1,0,1
36,1,10,0,0,0,0,0,0,40,1,0,0
34,1,9,0,2,0,1,0,0,40,1,0,1
26,0,12,1,2,1,0,0,0,98,0,0,1
47,0,10,1,2,1,1,0,0,40,1,0,1
49,0,13,1,1,1,1,0,0,40,1,1,1
32,1,14,0,2,0,1,0,0,50,1,0,1
23,1,10,0,0,0,1,15024,0,40,1,0,0
28,0,10,0,1,0,0,0,0,40,1,0,1
20,1,6,0,0,0,1,0,0,35,0,0,1
17,1,6,0,0,0,1,0,0,20,1,0,1
56,1,9,1,2,1,1,3103,0,45,1,1,1
26,1,9,0,1,0,1,0,0,40,1,0,0
43,0,13,0,4,0,1,1506,0,36,1,0,0
45,0,10,0,4,0,1,0,0,35,1,0,1
34,1,10,1,4,0,1,7688,0,50,1,1,0
54,1,2,0,0,0,1,0,0,35,0,0,1
51,1,9,0,0,0,1,0,0,40,1,0,0
29,0,10,1,4,1,1,0,0,60,1,0,1
49,1,12,0,1,0,1,2597,0,40,1,0,0
21,1,11,1,1,0,1,0,0,40,1,0,0
44,0,10,0,0,0,1,0,0,40,1,0,0
26,1,13,0,4,1,1,0,1740,50,1,0,0
39,1,13,1,4,1,1,0,0,40,1,0,1
37,1,10,1,0,1,0,0,0,40,1,0,1
49,1,9,0,1,0,1,0,0,32,1,0,1
45,1,9,0,1,0,0,0,0,40,1,0,0
60,0,9,0,1,0,0,0,0,40,1,0,0
28,0,13,0,4,0,0,0,0,40,1,0,1
23,1,10,1,1,1,0,0,0,30,1,0,1
44,1,13,0,4,0,1,0,0,45,1,0,0
19,0,10,0,2,0,1,0,0,12,1,0,1
37,1,9,1,4,1,1,0,0,40,1,1,1
41,1,9,1,1,1,1,0,0,38,1,0,1
56,0,13,1,4,0,1,0,0,40,1,1,1
44,1,12,1,4,1,1,0,0,54,1,1,1
30,1,13,1,2,1,0,0,0,36,0,1,1
23,1,13,0,2,0,1,0,0,40,1,0,0
44,1,9,1,1,1,1,3103,0,50,1,1,0
38,1,9,1,4,1,1,7688,0,70,1,1,1
32,1,10,1,2,1,1,5178,0,50,1,1,1
57,0,14,0,1,0,1,0,0,20,1,0,1
35,1,15,1,4,1,1,7688,0,40,1,1,1
48,0,13,1,4,1,1,99999,0,50,1,1,1
32,0,10,1,3,1,1,0,0,99,1,0,1
76,0,14,0,4,0,1,0,0,15,1,0,0
57,1,9,0,0,1,0,0,0,30,1,0,0
51,1,14,1,4,0,1,7298,0,50,1,1,1
36,1,6,1,0,1,0,0,0,40,1,0,1
38,1,9,0,0,1,1,0,0,25,1,0,0
53,1,9,1,2,1,1,0,2002,40,1,0,1
59,0,4,0,2,1,1,0,0,20,1,0,1
23,1,14,0,2,1,1,0,0,40,1,0,1
44,1,11,0,4,0,1,0,0,40,1,1,1
58,1,13,0,2,0,1,0,0,40,1,0,0
23,1,12,0,2,0,1,0,0,20,1,0,1
44,1,13,1,4,1,1,0,0,40,1,1,1
30,1,9,1,3,1,1,0,0,40,1,0,1
28,1,9,1,1,1,1,0,0,35,1,0,1
46,1,10,0,4,0,1,0,0,40,1,0,0
34,0,1,0,1,0,0,0,0,25,1,0,0
38,1,13,0,4,0,1,27828,0,45,1,1,1
26,1,10,0,2,0,0,0,0,37,1,0,0
39,1,9,1,2,1,1,0,0,40,1,0,1
28,1,10,0,2,0,0,0,0,40,1,0,1
33,0,14,1,2,1,0,0,0,50,0,0,1
34,1,14,0,4,1,1,0,2547,40,1,1,0
30,1,13,0,4,0,0,0,0,40,0,0,0
59,0,14,1,4,1,1,0,0,50,1,1,1
26,1,9,1,1,1,1,0,0,45,1,0,1
28,1,10,0,3,0,0,0,0,24,1,0,1
48,0,10,0,0,0,1,0,0,30,1,0,1
49,1,13,0,4,0,1,1506,0,35,1,0,0
41,0,9,1,0,1,1,0,2179,40,1,0,1
20,1,9,0,3,0,1,0,0,30,1,0,0
49,1,9,1,3,1,1,0,0,40,1,1,1
37,0,13,0,4,0,1,0,0,40,1,0,1
18,1,8,0,2,0,1,0,0,8,1,0,0
61,1,9,1,3,1,1,0,0,40,1,1,1
23,1,9,1,0,1,1,0,0,48,1,0,1
26,1,13,1,0,0,1,0,0,40,1,0,1
68,0,14,0,2,0,1,3273,0,40,1,0,0
27,0,9,1,3,0,1,0,0,40,1,0,0
66,0,10,1,1,1,1,0,0,7,1,0,1
28,1,6,0,0,0,1,0,0,40,1,0,0
26,1,13,0,4,0,1,0,0,40,1,0,0
46,1,10,1,2,1,1,0,0,48,1,0,1
35,1,9,0,1,0,1,0,1974,40,1,0,1
26,1,5,0,1,0,1,0,0,60,1,0,1
40,0,9,0,1,0,1,0,0,40,1,0,0
27,1,10,0,4,0,1,0,0,45,0,0,1
52,1,7,0,2,0,1,0,0,40,1,0,1
61,0,9,1,0,1,0,0,0,50,1,0,1
39,0,7,1,0,0,1,0,0,40,1,0,1
25,1,14,0,0,0,1,0,0,40,1,0,0
47,1,13,1,3,1,1,0,0,48,1,0,1
33,1,13,1,1,1,0,0,0,40,0,0,1
17,1,7,0,0,0,1,0,0,25,1,0,1
26,1,9,1,1,1,1,0,0,45,1,0,1
25,1,9,0,0,0,1,0,0,45,1,0,1
59,0,9,1,4,1,1,0,0,16,1,0,1
33,1,14,1,4,1,1,7298,0,45,1,1,1
46,0,10,1,4,1,0,0,0,40,1,0,1
27,1,14,0,1,0,1,0,0,20,1,0,0
48,1,9,1,4,1,1,7298,0,40,1,1,1
19,0,7,1,0,0,1,0,0,25,1,0,0
40,1,13,0,2,0,1,0,0,40,1,0,1
24,1,13,0,0,0,0,0,0,40,1,0,1
55,1,13,1,4,1,0,0,1579,35,0,0,1
56,1,13,1,4,1,1,0,0,40,1,1,1
25,1,12,0,2,0,1,0,0,30,1,0,1
36,1,10,1,4,1,1,0,0,80,1,0,1
26,0,9,1,2,1,1,0,0,45,1,0,1
37,1,9,1,0,1,1,0,0,44,1,1,1
36,1,9,1,2,1,1,0,0,40,1,0,1
39,0,9,0,2,0,1,0,0,50,0,0,1
25,1,10,1,4,1,1,0,0,60,1,0,1
36,0,9,0,1,0,0,0,0,40,1,0,0
39,0,12,1,2,1,1,5178,0,48,1,1,1
35,1,11,0,2,0,0,0,0,40,1,0,1
33,1,7,0,0,0,0,0,0,40,1,0,1
31,1,10,0,2,0,1,0,0,46,1,0,1
49,1,10,1,4,1,1,0,0,22,1,0,1
40,1,9,1,2,1,0,0,0,60,0,0,1
27,1,10,0,1,0,1,0,0,40,1,0,0
50,0,16,1,4,1,1,0,0,23,1,0,1
38,1,10,0,1,0,0,0,0,36,1,0,0
55,0,13,0,4,0,0,0,0,40,1,0,1
49,0,4,1,0,1,1,0,0,70,0,0,1
40,1,13,1,0,0,0,0,0,40,0,0,1
42,1,11,0,3,0,1,0,0,30,1,0,0
45,1,9,1,4,1,1,0,0,50,1,1,1
27,1,13,0,1,0,0,0,0,42,0,0,0
57,0,7,1,3,1,1,0,0,40,1,1,1
40,1,6,0,0,0,0,0,0,40,1,0,0
43,1,13,0,2,0,1,0,0,35,1,0,1
